,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,train,YearsOld,YearSinceRemodel,YearSinceGarageBlt,YrSold-Month,BsmtBath,Bath,Basement,BsmtScore,TotalSF,SF_score,add_TotalBaths,add_TotRmsAbvGrdWBath,add_SFPerRm,add_GarageSpacious,add_PorchSF,add_OutdoorSF,add_YardSF,add_NormalSale_bi,add_Cond1_2_NearRlrd_bi,add_Cond1_2_NearPosFtr_bi,add_Cond1_2_NearBusyRd_bi,add_HasPool_bi,add_HasDeck_bi,add_HasPorch_bi,add_MasVnrStoneBrick_bi,add_HasFinishedBasement_bi,OverallQual_exp,YearsOld_log,YearSinceGarageBlt_log,YearSinceRemodel_log
1250,1251,s20,RL,93.0,11160,Pave,No_alley,0,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,3,CBlock,3,3,1,5,1065.0,1,0.0,1045.0,2110.0,GasA,5,1,SBrkr,2110,0,0,2110,3,1,5,8,7,2,3,Attchd,3,2.0,522.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,m4,y2010,WD,Normal,1,42,42,42,2010-4,1.0,2.5,1,95.83158000896368,4220.0,3692.5,3.5,11.5,183.47826086956522,0,0,9050,9050,1,0,0,0,1,0,0,0,0,32.11545195869231,3.8224982579155324,3.8224982579155324,3.8224982579155324
1251,1252,s120,RL,105.56674123892839,3136,Pave,No_alley,1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,Gable,CompShg,VinylSd,Wd Shng,Stone,163.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1405.0,1405.0,GasA,5,1,SBrkr,1405,0,0,1405,2,1,4,6,7,1,4,Attchd,2,2.0,478.0,3,3,2,148,36,0,0,0,0,0,No_fence,No_miscFeature,0,m3,y2006,WD,Normal,1,3,3,3,2006-3,0.0,2.0,1,90.60630090463263,2810.0,2458.75,2.0,8.0,175.625,0,36,1731,1547,1,0,0,0,1,1,1,1,0,32.11545195869231,1.904832441554448,1.904832441554448,1.904832441554448
1252,1253,s20,RL,62.0,9858,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,4,510.0,1,0.0,354.0,864.0,GasA,3,1,SBrkr,874,0,0,874,3,1,3,5,7,0,0,Attchd,2,1.0,288.0,3,3,2,33,0,0,0,0,0,0,GdWo,Shed,600,m11,y2009,WD,Normal,1,41,41,41,2009-11,1.0,1.0,1,82.9843266579766,1738.0,1522.0,2.0,7.0,124.85714285714286,0,0,8984,8951,1,0,0,0,1,1,0,0,0,11.182493960703473,3.8003824074571204,3.8003824074571204,3.8003824074571204
1253,1254,s60,RL,64.4213821777503,17542,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,3,3,4,2,125.0,5,1031.0,36.0,1192.0,GasA,3,1,SBrkr,1516,651,0,2167,3,1,4,9,7,2,4,Attchd,2,2.0,518.0,3,3,2,220,47,0,0,0,0,0,MnPrv,No_miscFeature,0,m7,y2007,WD,Normal,1,33,4,33,2007-7,1.0,2.5,1,110.2631315513277,3359.0,3061.0,3.5,12.5,173.36,0,47,16026,15759,1,0,0,0,1,1,1,0,0,32.11545195869231,3.6032747734935797,3.6032747734935797,2.0435917781858577
1254,1255,s60,RL,60.0,6931,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,4,3,PConc,4,3,1,1,0.0,1,0.0,746.0,746.0,GasA,5,1,SBrkr,760,896,0,1656,3,1,4,7,7,1,4,BuiltIn,3,2.0,397.0,3,3,2,178,128,0,0,0,0,0,No_fence,No_miscFeature,0,m7,y2008,WD,Normal,1,5,4,5,2008-7,0.0,2.5,1,82.70081481416021,2402.0,2215.5,2.5,9.5,174.31578947368422,0,128,6171,5865,1,0,0,0,1,1,1,1,0,32.11545195869231,2.1654221804855953,2.1654221804855953,2.0435917781858577
1255,1256,s50,RM,52.0,6240,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,2,1,2,425.0,1,0.0,459.0,884.0,GasA,3,1,FuseA,959,408,0,1367,3,1,3,6,7,1,4,Detchd,1,1.0,560.0,3,3,2,0,0,0,0,120,0,0,No_fence,No_miscFeature,0,m11,y2007,WD,Normal,1,76,76,29,2007-11,0.0,1.0,1,67.725384379983,2251.0,2030.0,1.0,7.0,195.28571428571428,1,120,5281,5161,1,0,0,0,1,0,1,0,0,19.085536923187668,4.378498942534048,3.4879339990006133,4.378498942534048
1256,1257,s20,RL,91.0,14303,Pave,No_alley,1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,4,3,PConc,4,3,4,6,1314.0,1,0.0,672.0,1986.0,GasA,5,1,SBrkr,1987,0,0,1987,2,1,4,7,7,1,3,Attchd,3,2.0,691.0,3,3,2,262,36,0,0,0,0,0,No_fence,No_miscFeature,0,m8,y2008,WD,Normal,1,14,14,14,2008-8,1.0,2.0,1,131.44474362108568,3973.0,3476.5,3.0,10.0,198.7,1,36,12316,12018,1,0,0,0,1,1,1,1,0,53.598150033144236,2.874596978199212,2.874596978199212,2.874596978199212
1257,1258,s30,RL,56.0,4060,Pave,No_alley,0,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,2,3,1,1,0.0,1,0.0,864.0,864.0,GasA,5,1,SBrkr,864,0,0,864,2,1,3,4,7,0,0,No_garage,0,0.0,0.0,0,0,2,0,96,0,0,0,0,0,No_fence,No_miscFeature,0,m7,y2009,WD,Normal,1,87,87,137,2009-7,0.0,1.0,1,57.48320080892097,1728.0,1512.0,1.0,5.0,172.8,0,96,3196,3100,1,0,0,2,1,0,1,0,0,11.182493960703473,4.507758900519438,4.946759890494465,4.507758900519438
1258,1259,s80,RL,59.0,9587,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,Gable,CompShg,VinylSd,VinylSd,Stone,182.0,4,3,PConc,4,3,4,6,655.0,1,0.0,201.0,856.0,GasA,5,1,SBrkr,1166,0,0,1166,2,1,4,5,7,0,0,Attchd,3,2.0,400.0,3,3,2,212,0,0,0,0,0,0,No_fence,No_miscFeature,0,m7,y2008,WD,Normal,1,3,3,3,2008-7,1.0,2.0,1,120.38634252322842,2022.0,1808.0,3.0,8.0,145.75,0,0,8421,8209,1,0,0,0,1,1,0,1,0,32.11545195869231,1.904832441554448,1.904832441554448,1.904832441554448
1259,1260,s20,RL,65.0,9750,Pave,No_alley,0,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,1,5,602.0,2,438.0,14.0,1054.0,GasA,4,1,SBrkr,1054,0,0,1054,3,1,3,6,7,0,0,Attchd,1,2.0,460.0,3,3,2,180,0,0,0,80,0,0,No_fence,No_miscFeature,0,m7,y2008,WD,Normal,1,39,39,39,2008-7,1.0,1.5,1,105.81302082687552,2108.0,1844.5,2.5,8.5,124.0,0,80,8696,8436,1,0,0,0,1,1,1,0,0,19.085536923187668,3.754626974471842,3.754626974471842,3.754626974471842
1260,1261,s60,RL,67.97023558739791,24682,Pave,No_alley,1,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,841.0,841.0,GasA,5,1,SBrkr,892,783,0,1675,3,1,3,7,7,1,3,BuiltIn,3,2.0,502.0,3,3,2,0,103,0,0,0,0,0,No_fence,No_miscFeature,0,m6,y2009,WD,Normal,1,10,10,10,2009-6,0.0,2.5,1,84.19725017802908,2516.0,2305.75,2.5,9.5,176.31578947368422,0,103,23790,23687,1,0,0,0,1,0,1,0,0,19.085536923187668,2.6187293832937852,2.6187293832937852,2.6187293832937852
1261,1262,s20,RL,80.0,9600,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,504.0,1,0.0,546.0,1050.0,GasA,4,1,SBrkr,1050,0,0,1050,2,1,3,5,7,0,0,Attchd,1,1.0,338.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,m6,y2009,WD,Normal,1,53,53,53,2009-6,0.0,1.0,1,79.73291987024986,2100.0,1837.5,1.0,6.0,175.0,1,0,8550,8550,1,0,0,0,1,0,0,0,0,11.182493960703473,4.038096589601075,4.038096589601075,4.038096589601075
1262,1263,s50,RL,70.4613711166119,11250,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,3,1,0.0,1,0.0,1104.0,1104.0,GasA,5,1,FuseA,1104,684,0,1788,5,1,3,8,5,2,3,Attchd,1,1.0,304.0,3,3,2,120,0,0,0,0,0,0,No_fence,No_miscFeature,0,m11,y2009,WD,Normal,1,52,20,52,2009-11,1.0,1.0,1,80.58740706044631,2892.0,2616.0,2.0,10.0,178.8,0,0,10146,10026,1,0,0,0,1,1,0,0,0,6.38905609893065,4.020308312622443,4.020308312622443,3.1662461359435077
1263,1264,s70,RL,60.0,13515,Pave,Pave,0,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,764.0,764.0,GasA,5,1,FuseA,1060,764,0,1824,3,1,3,8,7,1,4,Detchd,1,2.0,520.0,3,3,0,0,0,126,0,0,0,0,GdPrv,No_miscFeature,0,m7,y2007,WD,Normal,1,88,88,67,2007-7,0.0,1.0,1,69.71869625517863,2588.0,2397.0,1.0,9.0,202.66666666666666,0,126,12455,12329,1,0,0,0,1,0,1,0,0,19.085536923187668,4.518721725023783,4.258704122622189,4.518721725023783
1264,1265,s120,RH,34.0,4060,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,266.0,1,0.0,1139.0,1405.0,GasA,5,1,SBrkr,1337,0,0,1337,2,1,4,5,7,0,0,Attchd,3,2.0,511.0,3,3,2,144,68,0,0,0,0,0,No_fence,No_miscFeature,0,m8,y2008,COD,Abnorml,1,10,9,10,2008-8,1.0,2.0,1,97.46787415463471,2742.0,2390.75,3.0,8.0,167.125,0,68,2723,2511,0,0,0,0,1,1,1,0,0,19.085536923187668,2.6187293832937852,2.6187293832937852,2.5430404724093343
1265,1266,s160,FV,35.0,3735,Pave,No_alley,0,Lvl,AllPub,FR3,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,4,3,PConc,4,3,1,6,450.0,1,0.0,241.0,691.0,GasA,5,1,SBrkr,713,739,0,1452,3,1,4,6,7,0,0,Detchd,1,2.0,506.0,3,3,2,0,34,0,0,0,0,0,No_fence,No_miscFeature,0,m3,y2006,WD,Normal,1,7,7,7,2006-3,1.0,2.5,1,103.03870056698608,2143.0,1970.25,3.5,9.5,152.8421052631579,0,34,3022,2988,1,0,0,0,1,0,1,1,0,32.11545195869231,2.3719508656009087,2.3719508656009087,2.3719508656009087
1266,1267,s190,RM,60.0,10120,Pave,No_alley,1,Bnk,AllPub,Inside,Gtl,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,3,3,1,1,0.0,1,0.0,925.0,925.0,GasA,3,0,FuseF,964,925,0,1889,4,2,3,9,7,1,4,Detchd,1,1.0,308.0,3,3,0,0,0,264,0,0,0,0,MnPrv,No_miscFeature,0,m1,y2007,WD,Normal,1,97,97,47,2007-1,0.0,1.5,1,71.72417946378488,2814.0,2582.75,1.5,10.5,179.9047619047619,0,264,9156,8892,1,0,0,2,1,0,1,0,0,32.11545195869231,4.612327330699196,3.9262864339333143,4.612327330699196
1267,1268,s20,RL,89.0,13214,Pave,No_alley,1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2008,Hip,CompShg,Stucco,CmentBd,None,0.0,5,3,PConc,5,3,4,1,0.0,1,0.0,2002.0,2002.0,GasA,5,1,SBrkr,2018,0,0,2018,3,1,5,10,7,1,4,Attchd,3,3.0,746.0,3,3,2,144,76,0,0,0,0,0,No_fence,No_miscFeature,0,m5,y2010,WD,Normal,1,2,1,1,2010-5,0.0,2.0,1,121.63842137065309,4020.0,3519.5,2.0,12.0,168.16666666666666,0,76,11196,10976,1,0,0,0,1,1,1,0,0,89.01713130052181,1.743668380628679,1.551444713932051,1.551444713932051
1268,1269,s50,RL,84.94634401911357,14100,Pave,No_alley,1,Lvl,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,Gable,CompShg,Stucco,Stucco,BrkFace,632.0,3,4,CBlock,3,3,2,3,192.0,1,0.0,536.0,728.0,GasA,5,1,SBrkr,1968,1479,0,3447,4,1,4,11,7,2,4,BuiltIn,1,3.0,1014.0,3,3,2,314,12,0,0,0,0,0,GdWo,No_miscFeature,0,m5,y2008,WD,Normal,1,73,11,26,2008-5,0.0,3.5,1,75.98533785579212,4175.0,3993.0,3.5,14.5,237.72413793103448,1,12,12132,11806,1,0,0,0,1,1,1,1,0,53.598150033144236,4.340140034970637,3.3917624062153626,2.6890903828778803
1269,1270,s50,RL,78.0,11344,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,3,3,CBlock,3,3,1,4,460.0,1,0.0,414.0,874.0,GasW,3,1,FuseA,874,650,0,1524,3,1,3,7,7,0,0,Attchd,1,1.0,315.0,3,3,2,0,0,0,0,0,0,0,GdWo,No_miscFeature,0,m7,y2007,WD,Normal,1,49,49,49,2007-7,0.0,1.5,1,81.82549378521433,2398.0,2179.5,1.5,8.5,179.2941176470588,0,0,10470,10470,1,0,0,2,1,0,0,1,0,11.182493960703473,3.964962299155944,3.964962299155944,3.964962299155944
1270,1271,s40,RL,74.35597038888234,23595,Pave,No_alley,0,Low,AllPub,Inside,Sev,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,Shed,WdShake,Plywood,Plywood,None,0.0,4,3,PConc,4,3,4,6,1258.0,1,0.0,74.0,1332.0,GasA,3,1,SBrkr,1332,192,0,1524,0,1,4,4,7,1,3,Attchd,3,2.0,586.0,3,3,2,268,0,0,0,0,0,0,No_fence,No_miscFeature,0,m4,y2010,WD,Normal,1,31,31,31,2010-4,2.0,0.5,1,134.70989593890138,2856.0,2523.0,2.5,6.5,234.46153846153845,0,0,22263,21995,1,0,0,0,1,1,0,0,0,32.11545195869231,3.547266402060136,3.547266402060136,3.547266402060136
1271,1272,s20,RL,82.00896923853624,9156,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1489.0,1489.0,GasA,4,1,SBrkr,1489,0,0,1489,3,1,4,7,7,1,4,Attchd,2,2.0,462.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,m8,y2009,WD,Normal,1,41,41,41,2009-8,0.0,2.0,1,76.7185796888648,2978.0,2605.75,2.0,9.0,165.44444444444446,0,0,7667,7667,1,0,1,0,1,0,0,0,0,19.085536923187668,3.8003824074571204,3.8003824074571204,3.8003824074571204
1272,1273,s20,RL,83.39374053875895,13526,Pave,No_alley,1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,Hip,CompShg,HdBoard,Plywood,BrkFace,114.0,3,3,CBlock,3,3,1,4,560.0,2,375.0,0.0,935.0,GasA,3,1,SBrkr,935,0,0,935,3,1,3,5,7,0,0,Attchd,1,1.0,288.0,3,3,2,180,0,0,0,0,0,0,MnPrv,No_miscFeature,0,m11,y2006,WD,Normal,1,41,41,41,2006-11,1.0,1.0,1,86.87388207965797,1870.0,1636.25,2.0,7.0,133.57142857142858,0,0,12591,12411,1,0,0,0,1,1,0,1,0,11.182493960703473,3.8003824074571204,3.8003824074571204,3.8003824074571204
1273,1274,s80,RL,124.0,11512,Pave,No_alley,1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,Gable,CompShg,Plywood,Plywood,BrkFace,84.0,3,3,CBlock,3,3,3,5,719.0,1,0.0,300.0,1019.0,GasA,4,1,SBrkr,1357,0,0,1357,2,1,5,5,7,1,4,Basment,2,1.0,312.0,3,3,2,0,0,0,0,163,0,0,GdPrv,No_miscFeature,0,m5,y2008,WD,Normal,1,49,2,49,2008-5,1.0,1.0,1,99.21908131813434,2376.0,2121.25,2.0,7.0,193.85714285714286,0,163,10155,9992,1,0,0,0,1,0,1,1,0,19.085536923187668,3.964962299155944,3.964962299155944,1.743668380628679
1274,1275,s50,RL,53.0,5362,Pave,No_alley,0,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,661.0,661.0,GasA,5,1,SBrkr,661,589,0,1250,3,1,3,8,7,1,4,Detchd,1,2.0,552.0,3,3,2,242,0,81,0,0,0,0,No_fence,No_miscFeature,0,m11,y2007,WD,Normal,1,97,4,22,2007-11,0.0,2.0,1,68.20028833733859,1911.0,1745.75,2.0,10.0,125.0,0,81,4701,4378,1,0,0,0,1,1,1,0,0,11.182493960703473,4.612327330699196,3.247202094200952,2.0435917781858577
1275,1276,s90,RL,95.0,11345,Pave,No_alley,0,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,Gable,Roll,AsbShng,AsbShng,Stone,567.0,3,3,CBlock,3,3,1,3,220.0,1,0.0,708.0,928.0,GasA,4,1,FuseA,928,992,0,1920,4,2,3,10,7,0,0,Detchd,1,2.0,400.0,3,2,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,m7,y2007,WD,Normal,1,59,59,59,2007-7,0.0,2.0,1,74.99845193543116,2848.0,2616.0,2.0,12.0,160.0,0,0,10417,10417,1,0,0,2,1,0,0,1,0,11.182493960703473,4.138652981350261,4.138652981350261,4.138652981350261
1276,1277,s60,RL,93.18018599119057,12936,Pave,No_alley,1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,4,1,4,593.0,1,0.0,130.0,723.0,GasA,3,1,SBrkr,735,660,0,1395,3,1,3,6,7,1,3,Attchd,1,2.0,497.0,3,3,2,294,116,0,0,0,0,0,No_fence,No_miscFeature,0,m12,y2009,WD,Normal,1,37,37,37,2009-12,0.5,1.5,1,91.92751302772506,2118.0,1937.25,2.0,8.0,174.375,0,116,12201,11791,1,0,0,0,1,1,1,0,0,19.085536923187668,3.7066771765696025,3.7066771765696025,3.7066771765696025
1277,1278,s80,RL,55.07823900606065,17871,Pave,No_alley,1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,359.0,3,3,CBlock,4,3,3,5,528.0,1,0.0,1152.0,1680.0,GasA,2,1,SBrkr,1724,0,0,1724,3,1,3,7,7,1,4,Attchd,2,2.0,480.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,m6,y2009,WD,Normal,1,42,33,42,2009-6,1.0,1.5,1,109.60342699730143,3404.0,2984.0,2.5,9.5,181.47368421052633,0,0,16147,16147,1,0,0,0,1,0,0,1,0,19.085536923187668,3.8224982579155324,3.8224982579155324,3.6032747734935797
1278,1279,s60,RL,75.0,9473,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,804.0,1,0.0,324.0,1128.0,GasA,5,1,SBrkr,1128,903,0,2031,3,1,4,7,7,1,4,Attchd,2,2.0,577.0,3,3,2,0,211,0,0,0,0,0,No_fence,No_miscFeature,0,m3,y2008,WD,Normal,1,6,6,6,2008-3,1.0,2.5,1,112.9140661900637,3159.0,2877.0,3.5,10.5,193.42857142857142,0,211,8345,8134,1,0,0,0,1,0,1,0,0,53.598150033144236,2.2740088362278477,2.2740088362278477,2.2740088362278477
1279,1280,s50,C (all),60.0,7500,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,1,0.0,1,0.0,698.0,698.0,GasA,3,1,FuseA,698,430,0,1128,2,1,3,6,7,0,0,Detchd,2,2.0,528.0,3,3,2,30,0,164,0,0,0,0,No_fence,No_miscFeature,0,m4,y2010,COD,Abnorml,1,90,90,30,2010-4,0.0,1.0,1,68.771332793455,1826.0,1651.5,1.0,7.0,161.14285714285714,0,164,6802,6608,0,0,0,0,1,1,1,0,0,6.38905609893065,4.54029328044187,3.5180401777565384,4.54029328044187
1280,1281,s20,RL,67.0,9808,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,110.0,4,3,PConc,4,3,1,6,788.0,1,0.0,785.0,1573.0,GasA,5,1,SBrkr,1573,0,0,1573,3,1,4,6,7,0,0,Attchd,2,2.0,544.0,3,3,2,0,72,0,0,0,0,0,No_fence,No_miscFeature,0,m3,y2009,WD,Normal,1,7,7,7,2009-3,1.0,2.0,1,110.45573017319636,3146.0,2752.75,3.0,9.0,174.77777777777777,0,72,8235,8163,1,0,0,0,1,0,1,1,0,32.11545195869231,2.3719508656009087,2.3719508656009087,2.3719508656009087
1281,1282,s20,RL,50.0,8049,Pave,No_alley,1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,1990,Hip,CompShg,HdBoard,HdBoard,BrkFace,54.0,3,3,CBlock,4,3,1,5,1053.0,1,0.0,256.0,1309.0,GasA,3,1,SBrkr,1339,0,0,1339,2,1,3,6,7,1,3,Attchd,3,2.0,484.0,4,4,2,0,58,0,0,90,0,0,No_fence,No_miscFeature,0,m7,y2006,WD,Normal,1,16,16,16,2006-7,1.0,2.0,1,112.81839902368837,2648.0,2320.75,3.0,9.0,148.77777777777777,0,148,6710,6562,1,0,0,0,1,0,1,1,0,32.11545195869231,2.981546217004304,2.981546217004304,2.981546217004304
1282,1283,s20,RL,61.0,8800,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,2,2,532.0,3,144.0,364.0,1040.0,GasA,3,1,SBrkr,1040,0,0,1040,3,1,4,5,7,0,0,Detchd,1,2.0,484.0,3,3,2,0,0,0,0,288,0,0,No_fence,No_miscFeature,0,m9,y2009,WD,Normal,1,32,1,32,2009-9,0.0,2.0,1,95.80136304224871,2080.0,1820.0,2.0,7.0,148.57142857142858,0,288,7760,7472,1,0,0,0,1,0,1,0,0,11.182493960703473,3.5756626537444336,3.5756626537444336,1.551444713932051
1283,1284,s90,RL,94.0,9400,Pave,No_alley,0,Low,AllPub,Corner,Gtl,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,Mansard,CompShg,MetalSd,Wd Shng,None,0.0,3,3,CBlock,3,3,3,1,0.0,1,0.0,912.0,912.0,GasA,3,1,SBrkr,912,912,0,1824,4,2,3,8,7,0,0,No_garage,0,0.0,0.0,0,0,2,128,0,0,0,0,0,0,No_fence,No_miscFeature,0,m4,y2010,WD,Normal,1,39,39,138,2010-4,0.0,3.0,1,78.39246262684213,2736.0,2508.0,3.0,11.0,165.8181818181818,0,0,8488,8360,1,0,0,0,1,1,0,0,0,19.085536923187668,3.754626974471842,4.953841156218297,3.754626974471842
1284,1285,s50,RL,50.0,9638,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,804.0,804.0,GasA,5,1,SBrkr,1699,748,0,2447,4,1,4,10,5,1,4,Detchd,1,1.0,336.0,3,3,2,272,0,42,0,116,0,0,No_fence,No_miscFeature,0,m3,y2010,WD,Normal,1,91,20,41,2010-3,0.0,2.0,1,70.25384391289492,3251.0,3050.0,2.0,12.0,203.91666666666666,1,158,7939,7509,1,0,0,2,1,1,1,0,0,19.085536923187668,4.5509070314912226,3.8003824074571204,3.1662461359435077
1285,1286,s50,RM,50.0,6000,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,2,CBlock,3,3,1,1,0.0,1,0.0,780.0,780.0,GasA,5,1,FuseF,825,587,0,1412,4,1,3,6,7,1,4,Detchd,1,1.0,280.0,3,3,2,45,0,0,0,0,0,0,No_fence,No_miscFeature,0,m5,y2009,WD,Normal,1,70,70,70,2009-5,0.0,1.0,1,69.9360390733167,2192.0,1997.0,1.0,7.0,201.71428571428572,0,0,5175,5130,1,0,0,0,1,1,0,0,0,19.085536923187668,4.3002508258080825,4.3002508258080825,4.3002508258080825
