,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,train,YearsOld,YearSinceRemodel,YearSinceGarageBlt,YrSold-Month,BsmtBath,Bath,Basement,BsmtScore,TotalSF,SF_score,OverallQual_exp,YearsOld_log,YearSinceGarageBlt_log,YearSinceRemodel_log
1063,1064,30,RM,50.0,6000,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,6,1925,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,BrkTil,3,3,1,4,397.0,1,0.0,706.0,1103.0,GasA,4,1,SBrkr,1103,0,0,1103,2,1,4,5,7,1,4,Detchd,1,2.0,440.0,3,3,2,166,120,0,0,0,0,0,MnPrv,No_miscFeature,0,7,2006,WD,Normal,1,81,26,30,2006-7,0.0,1.0,1,81.13600615120227,2206.0,1930.25,19.085536923187668,4.439331420498014,3.5180401777565384,3.3917624062153626
1064,1065,20,RL,56.07315001576524,11000,Pave,No_alley,1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,3,3,CBlock,3,3,2,4,740.0,3,230.0,184.0,1154.0,GasA,5,1,SBrkr,1154,0,0,1154,3,1,3,6,7,1,1,Attchd,2,2.0,480.0,3,3,2,0,58,0,0,0,0,0,MnPrv,No_miscFeature,0,11,2009,WD,Normal,1,43,43,43,2009-11,0.0,1.5,1,93.94733825591327,2308.0,2019.5,11.182493960703473,3.844135561911765,3.844135561911765,3.844135561911765
1065,1066,60,RL,80.0,14000,Pave,No_alley,0,Lvl,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,1996,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,PConc,5,3,4,6,1201.0,1,0.0,105.0,1306.0,GasA,5,1,SBrkr,1306,954,0,2260,3,1,4,7,7,0,0,Attchd,2,2.0,533.0,3,3,2,296,44,0,0,0,0,0,No_fence,No_miscFeature,0,4,2010,WD,Normal,1,14,13,14,2010-4,1.0,2.5,1,147.8008030522245,3566.0,3239.5,32.11545195869231,2.874596978199212,2.874596978199212,2.8165028409204367
1066,1067,60,RL,59.0,7837,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,799.0,799.0,GasA,4,1,SBrkr,799,772,0,1571,3,1,3,7,7,1,3,Attchd,2,2.0,380.0,3,3,2,0,40,0,0,0,0,0,No_fence,No_miscFeature,0,5,2009,WD,Normal,1,16,15,16,2009-5,0.0,2.5,1,83.55764659584909,2370.0,2170.25,19.085536923187668,2.981546217004304,2.981546217004304,2.929500684169373
1067,1068,60,RL,80.0,9760,Pave,No_alley,0,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,6,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,360.0,3,3,CBlock,3,3,4,6,674.0,2,106.0,0.0,780.0,GasA,3,1,SBrkr,798,813,0,1611,4,1,3,7,7,0,0,Attchd,2,2.0,442.0,3,3,2,328,128,0,0,189,0,0,No_fence,No_miscFeature,0,6,2008,WD,Normal,1,44,44,44,2008-6,1.0,1.5,1,109.60915720941308,2391.0,2196.0,19.085536923187668,3.865314591310325,3.865314591310325,3.865314591310325
1068,1069,160,RM,42.0,3964,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,4,3,1,5,837.0,1,0.0,105.0,942.0,GasA,4,1,SBrkr,1291,1230,0,2521,5,1,3,10,3,1,4,Attchd,3,2.0,576.0,3,3,2,728,20,0,0,0,0,0,GdPrv,No_miscFeature,0,6,2006,WD,Normal,1,33,33,33,2006-6,1.0,2.5,1,109.95586984316962,3463.0,3227.5,19.085536923187668,3.6032747734935797,3.6032747734935797,3.6032747734935797
1069,1070,45,RL,60.0,9600,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,1949,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,220.0,1,0.0,625.0,845.0,GasA,3,1,SBrkr,893,0,0,893,2,1,4,4,7,0,0,Detchd,1,2.0,576.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,5,2007,WD,Normal,1,58,4,22,2007-5,0.5,1.0,1,77.79516574504105,1738.0,1526.75,11.182493960703473,4.122580188942518,3.247202094200952,2.0435917781858577
1070,1071,20,RL,72.0,10152,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,Hip,CompShg,MetalSd,MetalSd,BrkFace,120.0,3,3,CBlock,3,3,1,4,586.0,1,0.0,462.0,1048.0,GasA,3,1,SBrkr,1048,0,0,1048,3,1,3,6,7,0,0,Attchd,1,1.0,286.0,3,3,2,0,20,0,0,192,0,0,No_fence,No_miscFeature,0,6,2007,WD,Normal,1,51,51,51,2007-6,1.0,1.0,1,84.70159624842897,2096.0,1834.0,11.182493960703473,4.002197873487609,4.002197873487609,4.002197873487609
1071,1072,60,RL,78.0,11700,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,298.0,1,0.0,429.0,727.0,GasA,5,1,SBrkr,829,727,0,1556,4,1,3,8,7,0,0,Attchd,1,2.0,441.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,5,2009,WD,Normal,1,41,41,41,2009-5,0.0,1.5,1,74.60093875671888,2283.0,2101.25,19.085536923187668,3.8003824074571204,3.8003824074571204,3.8003824074571204
1072,1073,50,RL,50.0,7585,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,2,2,2,1,0.0,1,0.0,810.0,810.0,GasA,2,1,FuseA,1002,454,0,1456,4,1,3,7,7,1,3,Detchd,1,1.0,280.0,3,3,1,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,8,2006,WD,Normal,1,58,58,52,2006-8,1.5,1.0,1,53.586144432923305,2266.0,2063.5,11.182493960703473,4.122580188942518,4.020308312622443,4.122580188942518
1073,1074,60,RL,75.0,7950,Pave,No_alley,1,Bnk,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,Hip,CompShg,HdBoard,Plywood,BrkFace,140.0,3,3,CBlock,3,3,1,4,535.0,1,0.0,155.0,690.0,GasA,3,1,SBrkr,698,728,0,1426,3,1,3,6,7,0,0,Attchd,3,2.0,440.0,3,3,2,252,0,0,0,0,0,0,MnPrv,No_miscFeature,0,7,2009,WD,Normal,1,32,32,32,2009-7,0.0,1.5,1,83.85874991354186,2116.0,1943.5,19.085536923187668,3.5756626537444336,3.5756626537444336,3.5756626537444336
1074,1075,20,RL,74.0,8556,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1240.0,1240.0,GasA,5,1,SBrkr,1240,0,0,1240,2,1,4,5,7,0,0,Attchd,2,3.0,826.0,3,3,2,140,93,0,0,0,0,0,No_fence,No_miscFeature,0,5,2007,WD,Normal,1,1,1,1,2007-5,0.0,2.0,1,96.1695826002622,2480.0,2170.0,32.11545195869231,1.551444713932051,1.551444713932051,1.551444713932051
1075,1076,70,RL,75.0,13125,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,1940,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,410.0,1,0.0,390.0,800.0,GasA,3,1,SBrkr,960,780,0,1740,3,1,3,6,7,2,4,Attchd,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,7,2007,CWD,Normal,1,67,23,67,2007-7,0.0,1.5,1,80.48105115033539,2540.0,2340.0,32.11545195869231,4.258704122622189,4.258704122622189,3.285348043773798
1076,1077,50,RL,60.0,10800,Pave,Grvl,0,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,5,626.0,1,0.0,170.0,796.0,GasA,4,1,SBrkr,1096,370,0,1466,3,1,4,7,6,1,3,Attchd,1,2.0,566.0,3,3,2,436,21,0,0,0,0,0,No_fence,Shed,500,4,2006,WD,Normal,1,70,17,56,2006-4,0.5,2.0,1,77.80342069395137,2262.0,2063.0,11.182493960703473,4.3002508258080825,4.089638201802642,3.0310164906160337
1077,1078,20,RL,70.43194853871076,15870,Pave,No_alley,1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1969,Gable,CompShg,VinylSd,Plywood,None,0.0,3,3,CBlock,3,3,2,4,75.0,3,791.0,230.0,1096.0,GasA,5,1,SBrkr,1096,0,0,1096,3,1,3,6,7,0,0,Attchd,3,1.0,299.0,3,3,2,240,32,0,0,0,0,0,No_fence,No_miscFeature,0,3,2006,WD,Abnorml,1,37,37,37,2006-3,1.0,1.0,1,88.54528888941198,2192.0,1918.0,11.182493960703473,3.7066771765696025,3.7066771765696025,3.7066771765696025
1078,1079,120,RM,37.0,4435,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,4,3,PConc,4,3,2,6,662.0,1,0.0,186.0,848.0,GasA,5,1,SBrkr,848,0,0,848,1,1,4,3,7,1,4,Attchd,2,2.0,420.0,3,3,2,140,0,0,0,0,0,0,No_fence,No_miscFeature,0,5,2006,WD,Normal,1,2,2,2,2006-5,1.0,1.0,1,113.99686836861657,1696.0,1484.0,19.085536923187668,1.743668380628679,1.743668380628679,1.743668380628679
1079,1080,20,RL,65.0,8775,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,6,495.0,1,0.0,495.0,990.0,GasA,4,1,SBrkr,990,0,0,990,3,1,3,5,7,0,0,Attchd,1,1.0,299.0,3,3,2,0,64,0,0,0,0,0,No_fence,No_miscFeature,0,4,2007,WD,Normal,1,13,13,11,2007-4,0.0,1.0,1,103.48071801494983,1980.0,1732.5,11.182493960703473,2.8165028409204367,2.6890903828778803,2.8165028409204367
1080,1081,20,RL,80.0,11040,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1971,Gable,CompShg,VinylSd,VinylSd,BrkFace,144.0,4,4,CBlock,3,3,1,5,656.0,1,0.0,602.0,1258.0,GasA,5,1,SBrkr,1258,0,0,1258,3,1,4,5,7,0,0,Attchd,2,2.0,528.0,3,3,2,55,0,0,216,0,0,0,No_fence,No_miscFeature,0,10,2008,COD,Abnorml,1,37,4,37,2008-10,0.5,2.0,1,89.83872046742778,2516.0,2201.5,19.085536923187668,3.7066771765696025,3.7066771765696025,2.0435917781858577
1081,1082,20,RL,75.0,7500,Pave,No_alley,0,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,824.0,1,0.0,216.0,1040.0,GasA,2,1,SBrkr,1040,0,0,1040,3,1,3,5,7,0,0,Attchd,3,1.0,308.0,3,3,2,0,0,220,0,0,0,0,MnPrv,No_miscFeature,0,6,2010,WD,Normal,1,47,47,47,2010-6,1.0,1.5,1,94.97295516099076,2080.0,1820.0,11.182493960703473,3.9262864339333143,3.9262864339333143,3.9262864339333143
1082,1083,20,RL,70.0,8749,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,100.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1459.0,1459.0,GasA,5,1,SBrkr,1459,0,0,1459,3,1,4,6,7,1,4,Attchd,2,2.0,527.0,3,3,2,192,39,0,0,0,0,0,No_fence,No_miscFeature,0,9,2007,WD,Normal,1,5,5,5,2007-9,0.0,2.0,1,91.07739643377978,2918.0,2553.25,32.11545195869231,2.1654221804855953,2.1654221804855953,2.1654221804855953
1083,1084,20,RL,80.0,8800,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,425.0,3,3,CBlock,3,3,1,4,553.0,1,0.0,698.0,1251.0,GasA,3,1,SBrkr,1251,0,0,1251,3,1,3,6,7,2,4,Attchd,2,1.0,461.0,3,3,2,0,116,0,0,0,0,0,MnPrv,Shed,700,3,2006,WD,Normal,1,42,42,42,2006-3,1.0,1.0,1,84.34990809595087,2502.0,2189.25,19.085536923187668,3.8224982579155324,3.8224982579155324,3.8224982579155324
1084,1085,60,RL,73.58729760669502,13031,Pave,No_alley,1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,1,5,592.0,1,0.0,99.0,691.0,GasA,4,1,SBrkr,691,807,0,1498,3,1,3,6,7,1,3,Attchd,3,2.0,409.0,3,3,2,315,44,0,0,0,0,0,No_fence,No_miscFeature,0,7,2006,WD,Normal,1,11,10,11,2006-7,0.0,2.5,1,104.15544607026087,2189.0,2016.25,19.085536923187668,2.6890903828778803,2.6890903828778803,2.6187293832937852
1085,1086,85,RL,73.0,9069,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,SFoyer,6,6,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,3,6,747.0,1,0.0,189.0,936.0,GasA,5,1,SBrkr,996,0,0,996,2,1,4,5,7,0,0,Attchd,1,2.0,564.0,3,3,2,120,0,0,0,0,0,0,No_fence,No_miscFeature,0,4,2010,WD,Normal,1,18,18,18,2010-4,1.0,1.0,1,119.6811624076124,1932.0,1698.0,19.085536923187668,3.078154386433002,3.078154386433002,3.078154386433002
1086,1087,160,RM,64.19201590829756,1974,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,5,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,4,334.0,1,0.0,212.0,546.0,GasA,3,1,SBrkr,546,546,0,1092,3,1,3,6,7,0,0,Attchd,2,1.0,286.0,3,3,2,120,96,0,0,0,0,0,No_fence,No_miscFeature,0,5,2010,WD,Normal,1,37,37,37,2010-5,0.0,1.5,1,77.76641517273268,1638.0,1501.5,6.38905609893065,3.7066771765696025,3.7066771765696025,3.7066771765696025
1087,1088,60,FV,85.0,10574,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,2,1,0.0,1,0.0,1082.0,1082.0,GasA,5,1,SBrkr,1082,871,0,1953,3,1,4,9,7,1,4,Attchd,2,3.0,1043.0,3,3,2,160,50,0,0,0,0,0,No_fence,No_miscFeature,0,5,2009,WD,Normal,1,4,3,4,2009-5,0.0,2.5,1,90.83737321101287,3035.0,2764.5,53.598150033144236,2.0435917781858577,2.0435917781858577,1.904832441554448
1088,1089,160,RM,24.0,2522,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Twnhs,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,Stone,50.0,4,3,PConc,4,3,1,1,0.0,1,0.0,970.0,970.0,GasA,5,1,SBrkr,970,739,0,1709,3,1,4,7,3,0,0,Detchd,1,2.0,380.0,3,3,2,0,40,0,0,0,0,0,No_fence,No_miscFeature,0,4,2006,WD,Normal,1,2,2,2,2006-4,0.0,2.0,1,85.97908085364156,2679.0,2436.5,32.11545195869231,1.743668380628679,1.743668380628679,1.743668380628679
1089,1090,120,FV,37.0,3316,Pave,Pave,1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,1039.0,1,0.0,208.0,1247.0,GasA,5,1,SBrkr,1247,0,0,1247,1,1,4,4,7,1,4,Attchd,3,2.0,550.0,3,3,2,0,84,0,0,0,0,0,No_fence,No_miscFeature,0,4,2006,WD,Normal,1,1,1,1,2006-4,1.0,1.5,1,118.81686151613849,2494.0,2182.25,53.598150033144236,1.551444713932051,1.551444713932051,1.551444713932051
1090,1091,90,RL,60.0,8544,Pave,No_alley,0,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,Wall,2,0,FuseA,1040,0,0,1040,2,2,3,6,7,0,0,Detchd,1,2.0,400.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,6,2009,WD,Normal,1,59,59,22,2009-6,0.0,2.0,0,0.0,1040.0,1040.0,3.481689070338065,4.138652981350261,3.247202094200952,4.138652981350261
1091,1092,160,FV,24.0,2160,Pave,Pave,0,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,212.0,4,3,PConc,4,3,1,4,510.0,1,0.0,90.0,600.0,GasA,5,1,SBrkr,624,628,0,1252,2,1,4,4,7,0,0,Detchd,1,2.0,462.0,3,3,2,0,48,0,0,0,0,0,No_fence,No_miscFeature,0,3,2008,WD,Normal,1,9,8,9,2008-3,1.0,2.5,1,96.29885376475488,1852.0,1702.0,32.11545195869231,2.5430404724093343,2.5430404724093343,2.4611501717344746
1092,1093,50,RL,60.0,8400,Pave,No_alley,0,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,3,3,1,3,423.0,1,0.0,758.0,1181.0,GasA,2,1,SBrkr,1390,304,0,1694,4,1,3,7,7,1,4,Detchd,1,2.0,576.0,3,3,2,342,0,128,0,0,0,0,No_fence,No_miscFeature,0,6,2008,WD,Normal,1,83,83,83,2008-6,0.0,2.0,1,79.35520745288501,2875.0,2579.75,19.085536923187668,4.462664724631348,4.462664724631348,4.462664724631348
1093,1094,20,RL,71.0,9230,Pave,No_alley,0,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,3,3,CBlock,3,3,2,6,661.0,1,0.0,203.0,864.0,GasA,4,1,SBrkr,1200,0,0,1200,1,1,4,6,7,0,0,Detchd,1,2.0,884.0,3,3,2,0,64,0,0,0,0,0,MnPrv,No_miscFeature,0,10,2006,WD,Normal,1,41,8,29,2006-10,1.0,1.5,1,100.25903038691024,2064.0,1848.0,11.182493960703473,3.8003824074571204,3.4879339990006133,2.4611501717344746
1094,1095,20,RL,74.0,5868,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,248.0,3,240.0,448.0,936.0,GasA,5,1,SBrkr,936,0,0,936,2,1,3,4,7,0,0,Attchd,3,1.0,308.0,3,3,2,0,0,80,0,160,0,0,No_fence,No_miscFeature,0,5,2010,WD,Normal,1,54,10,54,2010-5,1.0,1.0,1,80.79629875566137,1872.0,1638.0,11.182493960703473,4.0555739661109,4.0555739661109,2.6187293832937852
1095,1096,20,RL,78.0,9317,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,24.0,1,0.0,1290.0,1314.0,GasA,4,1,SBrkr,1314,0,0,1314,3,1,4,6,7,1,4,Attchd,2,2.0,440.0,3,3,2,0,22,0,0,0,0,0,No_fence,No_miscFeature,0,3,2007,WD,Normal,1,1,1,1,2007-3,0.0,2.0,1,90.42575245327497,2628.0,2299.5,19.085536923187668,1.551444713932051,1.551444713932051,1.551444713932051
1096,1097,70,RM,60.0,6882,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,6,7,1914,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,684.0,684.0,GasA,3,1,SBrkr,773,582,0,1355,3,1,4,7,7,0,0,No_garage,0,0.0,0.0,0,0,2,136,0,115,0,0,0,0,No_fence,No_miscFeature,0,3,2007,WD,Normal,1,93,1,135,2007-3,0.0,1.5,1,68.55889780175337,2039.0,1868.0,19.085536923187668,4.571802441761435,4.932445127059181,1.551444713932051
1097,1098,120,RL,58.57478356141162,3696,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,CBlock,4,3,1,1,0.0,1,0.0,1074.0,1074.0,GasA,5,1,SBrkr,1088,0,0,1088,2,1,4,5,7,0,0,Attchd,2,2.0,461.0,3,3,2,0,74,137,0,0,0,0,No_fence,No_miscFeature,0,10,2007,WD,Normal,1,21,21,20,2007-10,0.0,1.5,1,87.25094925702204,2162.0,1893.5,53.598150033144236,3.207543124852647,3.1662461359435077,3.207543124852647
1098,1099,50,RM,50.0,6000,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,6,1936,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,4,672.0,1,0.0,0.0,672.0,GasA,3,1,SBrkr,757,567,0,1324,3,1,3,6,7,0,0,Detchd,1,1.0,240.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,7,2009,WD,Normal,1,73,73,73,2009-7,0.0,1.0,1,87.90856195020383,1996.0,1828.0,6.38905609893065,4.340140034970637,4.340140034970637,4.340140034970637
1099,1100,20,RL,82.0,11880,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,1Story,7,5,1978,Gable,CompShg,Plywood,Plywood,BrkFace,206.0,3,3,CBlock,4,3,1,5,704.0,1,0.0,567.0,1271.0,GasA,3,1,SBrkr,1601,0,0,1601,3,1,3,7,7,1,3,Attchd,2,2.0,478.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,4,2009,COD,Abnorml,1,31,31,31,2009-4,0.0,2.0,1,105.19204140128632,2872.0,2554.25,32.11545195869231,3.547266402060136,3.547266402060136,3.547266402060136
1100,1101,30,RL,60.0,8400,Pave,No_alley,0,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,2,5,1920,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,2,1,3,290.0,1,0.0,0.0,290.0,GasA,3,0,FuseF,438,0,0,438,1,1,2,3,7,0,0,Detchd,1,1.0,246.0,3,3,0,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,1,2009,WD,Normal,1,89,89,79,2009-1,0.0,1.0,1,65.24321757247216,728.0,655.5,1.7182818284590453,4.529565668105476,4.4154406396118455,4.529565668105476
1101,1102,20,RL,61.0,9758,Pave,No_alley,1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,Gable,CompShg,HdBoard,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,412.0,2,287.0,251.0,950.0,GasA,3,1,SBrkr,950,0,0,950,3,1,3,5,7,0,0,Detchd,1,1.0,280.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,7,2007,WD,Normal,1,36,36,26,2007-7,0.0,1.0,1,82.99757546436516,1900.0,1662.5,11.182493960703473,3.6818115811532164,3.3917624062153626,3.6818115811532164
1102,1103,20,RL,70.0,7000,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,3,3,CBlock,3,3,1,3,588.0,1,0.0,422.0,1010.0,GasA,5,1,SBrkr,1134,0,0,1134,2,1,3,6,7,0,0,Attchd,2,1.0,254.0,3,3,2,0,16,0,0,0,0,0,MnWw,No_miscFeature,0,4,2007,WD,Family,1,47,5,47,2007-4,0.0,1.0,1,80.70212710423779,2144.0,1891.5,11.182493960703473,3.9262864339333143,3.9262864339333143,2.1654221804855953
1103,1104,20,RL,79.0,8910,Pave,No_alley,0,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,2,5,655.0,1,0.0,0.0,655.0,GasA,5,1,SBrkr,1194,0,0,1194,3,1,3,6,7,1,2,BuiltIn,3,2.0,539.0,3,3,2,0,0,192,0,0,0,0,No_fence,No_miscFeature,0,7,2006,WD,Normal,1,47,47,52,2006-7,0.5,1.0,1,97.29241183416133,1849.0,1685.25,19.085536923187668,3.9262864339333143,4.020308312622443,3.9262864339333143
1104,1105,160,RM,24.0,2016,Pave,No_alley,0,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,304.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,630.0,630.0,GasA,3,1,SBrkr,630,672,0,1302,3,1,3,6,7,0,0,Detchd,1,2.0,440.0,3,3,2,0,0,0,0,0,0,0,No_fence,No_miscFeature,0,4,2007,WD,Normal,1,37,37,37,2007-4,0.0,2.5,1,67.69671155668273,1932.0,1774.5,11.182493960703473,3.7066771765696025,3.7066771765696025,3.7066771765696025
